market_price,vehicle_age,mileage,horsepower,fuel_efficiency,safety_rating,insurance_price
17061.074320803935,3,14969.781176187938,269,25.279937222063644,1.1558313853938569,3053.6686930283577
12281.566907391176,6,86998.74470984496,351,25.060156482482792,2.5672435784686867,5018.013323490359
96638.35732101326,3,131693.6277851992,154,37.11467220574035,4.209607137805297,7106.211306103964
85238.21084609852,14,65636.276325961,190,37.38907120329597,2.3649777990308825,6712.601145863042
72637.67854843283,7,24966.377919704184,377,37.72938160133964,2.776733627513466,6995.0577443001575
46805.76499728429,10,84148.30644719608,200,22.84695191287568,3.702347094269755,5745.376667001362
25596.488806376117,9,121951.08031299077,254,32.27639531848155,3.0355762802795208,4981.556187088172
24079.333840397747,2,111515.09716542657,240,21.79082953185924,4.445782744085297,4787.368091399703
32521.86083481358,12,132336.1661715782,272,19.765245826861246,4.464142700183026,6690.13168474743
59430.39982355084,12,42407.412490081304,109,19.61581143368423,1.0396427819646146,4919.515952178761
74313.63304300561,14,29899.126222898452,327,23.552690521589852,4.112185225932796,8127.482700270718
69417.7639045958,5,132092.65640534888,364,25.748940494495542,2.8429344009666955,8357.14911533203
35194.05072513486,13,98976.48660392544,347,35.77372927637671,4.955362165214652,6670.615947452423
95937.87525968747,6,47328.41057112557,346,17.997277336817803,2.9329283035017406,9022.486056539537
76410.72250261916,4,111609.85953530387,254,33.373146184872354,4.94758378155319,7166.529196152212
59891.86472602606,4,122452.63928757481,133,28.286372854732633,4.018277444822946,5453.059232906351
65054.8671610917,4,92631.75781082873,228,22.19863356689981,1.9944195384532253,5864.262521368789
47764.00561850109,2,103494.73237210735,259,27.320489613320614,3.1535799171478307,5476.178073177073
32295.78905510417,4,56913.725761957285,188,22.498551744425566,4.968542557914331,4322.125758986599
42037.54107861355,11,81265.65443411282,192,29.90204888095765,4.430122431007694,5280.092001666294
78206.14994179322,1,79099.71643819817,340,25.846098071381107,1.3894675751648844,7359.515927499129
11295.413976678028,12,127359.12087848502,216,19.11013822697197,3.8254879872399843,4919.219647832572
20446.537645622462,6,126154.6330620452,193,17.914576863892417,2.382318343483252,4471.787656127171
14140.237781957749,1,125069.38993270944,262,28.667392051803255,1.0279290475213925,3485.547274209706
13665.592208707312,10,2643.7105251074036,198,37.560325832152586,2.6139238761079984,2460.637124553962
86991.45256099066,6,112682.27718586435,212,23.59894216394214,1.9390176868998852,7337.5329206132965
73329.20734420212,1,114042.78212653972,190,33.325002680565575,4.275477082081887,5922.436580951226
52675.64461785927,6,102078.44460541614,305,31.466533873494175,2.349322435383062,6310.711461096767
18805.074458590134,10,113683.43402582644,116,38.288872857737026,4.310094775815268,3227.1955062969855
54245.428760514915,8,126453.5853530096,373,35.52452543247853,1.0023917553391812,6776.565636332076
52612.45937025091,11,71077.53906116606,272,29.165131472636574,2.2312766001044766,6095.4666040669445
25588.168291901366,2,75805.48180977862,215,31.425762455852684,1.9646608572310478,3247.745546731236
49046.648431417576,2,19582.39447979718,280,37.45966166460087,1.934269444274444,4245.803594148354
45865.42609576361,14,58421.00657405691,190,24.987969614673368,1.2727464790618508,5114.709120288157
65426.508824699486,13,96861.41180685586,181,23.169867646444434,1.748497081642007,6249.719994328019
67158.42857808794,12,117279.56664594391,213,15.270277090879908,3.2221982795424795,7793.965215302041
14077.360879484007,4,33364.15555599037,356,35.663776854786605,2.165444291350978,3525.377546070572
43715.13531638241,11,21535.611974726075,157,35.024517510084124,2.669579129316592,3652.068956113252
66327.39241428128,3,99793.25867057334,253,17.611362952503786,2.507467521388754,6481.994971573944
55282.26327220789,4,1280.1026452116855,215,29.421434528317505,4.503619699999579,4837.964489666326
87084.085706949,13,27577.515061792146,365,26.599542454172184,4.621195996042061,9187.10325750567
69282.42684570505,12,5331.635671249106,302,17.967727387727788,2.97182788662344,7410.851268864817
24664.09843732867,7,25865.88256037577,140,39.51420567651809,2.3206238012624176,2219.1806601930466
16351.187266038687,13,28016.57270890028,204,20.367397186583887,1.4272028160094545,3768.528262565941
67817.73503856841,11,58763.36561780873,292,16.68085450226403,4.81361151752838,8288.829990771175
12386.017948745963,1,60946.74157829684,377,29.87118448754774,1.2409077796011898,3714.1170975464174
62719.8023146117,6,131265.10812092543,336,33.47166692832582,2.1906011102731218,7169.723010182777
94620.72172824618,3,77006.34716232495,320,15.811086151179675,2.1922648046800166,8487.326873917778
61792.676008829105,11,108787.31007623066,167,31.467940968175554,2.2816051445608596,5807.492648521609
44935.29335858697,10,16516.46633012283,296,28.307296898786362,1.657147373089637,5263.1323755325175
67895.93965981179,7,34590.37456409039,355,17.58162522187621,4.132645723694789,8000.809976002949
51242.7601442365,10,105738.57270582284,238,19.313096923659053,1.4899914478639569,6336.423565774082
59105.511038434146,2,8867.790109810685,248,29.199357432902012,3.539626636612651,5034.251622525236
94731.83278988727,14,73503.05167431921,198,22.40894033783221,1.4953841068232698,8100.595974024489
44749.23740206968,2,90305.97588377714,175,38.4578932162829,1.2821425503718262,3639.54834593979
96507.15074415228,13,90719.70096381968,381,35.46850573710127,4.6377180147435055,9965.143197410836
91481.55777604574,4,4416.988878938262,208,39.58918016284157,1.7605150652748227,5376.789512437917
27621.20213103668,1,48994.09263014864,287,21.49177097376035,4.285000618238817,4648.020969344708
16242.517078764891,3,95837.10700632395,298,39.24309081994943,3.1785234844285433,3643.819077175767
19070.0201239684,13,23200.960686237275,253,25.780846744788946,1.3114260784350784,4136.949568352015
11639.964308639475,9,104616.93160087994,139,23.687969882843866,4.82179276575227,3669.8057865545106
18499.866468033557,7,112142.8561132375,232,16.25873817423383,1.98784466796757,4594.496272628476
71470.60960747211,7,147313.40937647564,231,16.319131446490065,4.438581381410426,8081.292705980832
16406.97836142061,13,32266.457233605004,378,32.30028139866637,1.6752400231382567,5014.889167448577
38707.80672643852,13,123944.46948225117,183,26.448224860850697,4.4157715285674115,5849.803395492237
86038.77798725091,11,78524.18996087945,341,20.663040650902644,1.052915251621176,8710.445134737407
12094.474216224327,4,56645.92682548184,215,30.349257658130817,3.0471218262779227,2979.6796531774316
83302.16343300421,2,19234.136841451513,208,21.321452956252777,4.077770317686227,6301.313971723158
35366.929729605996,14,110590.3353666431,320,29.440793858610565,4.739182069971133,6953.603168613729
20634.83448594906,4,36142.78227240938,140,23.980218674567258,4.636808544825948,2986.7509374193974
72706.34488277356,6,56341.878279083816,246,35.588805665295475,4.27849947819058,6171.86212826115
66604.85621018955,11,10318.791807707898,211,35.51740401916948,4.552765398645216,5826.139657497719
88972.48121743476,11,120403.67045710834,202,26.933759953060033,1.796878743348306,7679.837748911437
76156.39394234972,3,115221.69007177486,145,23.77047773337539,2.136737182846915,6031.138425819248
82313.28373463637,1,110308.75867630455,370,24.063994913977364,2.155874099684234,8150.461746540944
35383.111531417584,14,45617.08306329112,294,35.14286314170545,2.5082157240067953,5379.103298104763
25969.558940175055,12,26848.53106562763,379,23.2044870699403,2.573282681540755,6021.978747105636
77555.32764767724,8,95995.43640606424,382,20.22648434267115,3.178221298618702,9168.184441597969
82615.12653405376,12,74928.7912328697,139,17.117208546882672,1.6395190534657655,6967.219287204214
99145.4627800606,13,27559.617568791597,288,26.667328022110212,3.7649866551439573,8809.370150321258
47135.59092202839,5,103200.7793864297,263,27.053302472996045,1.670266157218026,5442.533490126035
43481.62772135049,5,148677.83834137424,123,36.02271776007268,2.24123392841819,4185.074136242981
79877.16646677972,11,112335.71857356362,123,20.5309674111516,3.013380522424616,6953.393720985201
40672.31862277161,4,111257.97161615615,103,24.52478184171,4.185762246093909,4083.4023970764238
93768.15930432083,6,142596.60018665815,389,35.210143472342274,3.957876932954909,9701.979073559774
87257.14766587106,3,31237.518768660426,280,35.59059026872434,3.582137425642089,6632.51686235371
48609.46246375165,9,85266.94477329461,347,24.615276899469205,1.6230930423206806,6651.990984664591
77578.39610123476,5,146967.36054004863,215,26.478100582167023,3.188181382462311,7167.964231629359
77908.85866762142,3,25628.822534556006,378,22.582147271232074,1.3497860071995418,7324.290012658883
19281.148195233935,11,105337.54195723362,168,38.3138719604828,2.509452707186603,3375.3582703575644
91229.761601161,1,88285.71174981339,353,17.966094143539507,2.6540661211598366,8731.162887377246
55472.713520307145,10,88385.38473611734,280,38.343735575036746,1.1592457577830153,5867.282520611246
84381.17194969674,12,104952.92350049119,268,32.09666129588358,2.0959523978798873,8015.635039638128
38804.46409275506,6,139512.92150847695,348,28.289303817168282,4.822597869065957,6946.319580721983
90597.09056465804,2,117604.70903784936,287,15.816476519612397,4.814530431318758,8928.164311256554
45028.15108607468,13,9364.279409015291,153,26.88990479555021,2.409308217010157,4363.432498909926
10975.388633226852,3,128056.47496148097,237,25.193702625068305,1.1724004357932962,3601.3861534742528
91484.37787773373,1,34605.65815893416,267,19.030470299378063,1.7163797573127262,7094.65933191799
18215.80091075202,9,57160.21054571942,202,31.410240087516424,2.5688711737341605,3298.741295944766
38738.22738313734,8,69798.18922824494,184,39.27877268420714,4.791118791876919,4169.891785495788
95505.57703457244,12,72654.99411220738,311,29.05472027661313,1.5647962541487397,8527.531503408565
95554.64322438005,2,65841.87948904815,102,32.868831911098646,4.0540633746728485,5890.149002693475
61609.409931095746,12,140665.6408381638,278,16.71126131415042,1.4347301574987683,7976.307723092614
66865.34909528194,11,106196.83214193967,137,25.441674895424867,4.925030309565107,6645.894445835937
50360.09697804878,8,95044.42624754924,338,17.908962129112396,2.52646599643654,7245.4282595744135
36388.96945282581,12,8426.462139658292,268,30.31989588841276,4.100938155596224,5228.599405325655
39579.809083292435,14,135683.08620879584,129,38.462053955353866,2.3703643312445273,4528.379635275311
70526.66104693346,9,136499.13860925104,289,31.544443311790964,3.510675508635235,7901.764298297403
77713.7076493912,1,117251.74645108524,124,16.92007620786054,1.768064338960147,5901.937614880461
81242.11393532637,13,2047.3513682292541,211,23.866655124627073,1.5840840771878502,6555.228193186895
81065.63285150984,5,9534.75741056588,305,28.766584486021287,4.752256558272525,7270.004334766368
18208.54927438213,8,34558.33163800497,284,25.080193903331306,4.670589111617733,4617.082519124537
54497.82742323233,11,20571.0618135911,146,35.841100261879305,4.5498757608515294,4644.21940430056
15180.288401497986,14,60426.56842585569,327,35.366775117749725,3.501733800666374,4973.415950784865
59457.5994091362,2,138470.83565508065,138,30.295775502580536,4.233072844865113,5265.62481267993
49737.745123603934,4,71337.00469535275,115,24.336448628317633,1.2761477476454997,4027.5016205339866
89893.37644824699,7,2996.991338392676,121,21.3834093440811,2.3391561675627166,5951.725166624382
41582.351129687086,3,43129.10774723554,312,17.646857955328233,2.254812499028625,5571.310925494574
20536.031478484525,13,7644.64134757127,248,23.87244208716385,3.542581287810453,4409.322056424176
22869.251384755225,12,6406.855769411822,340,25.329312930192987,2.423831093882562,5126.547419258409
78535.9568545725,5,42082.258111237286,371,31.89557312760184,1.5940271265747232,7333.446670414997
65639.6256984635,8,42066.23846316287,158,31.453995607439335,3.385868301654175,5189.738024791076
19101.040851051122,12,118281.863787639,386,16.752703491031426,4.257535682676326,7181.386209886048
17569.612550349768,10,146250.36326438567,301,24.881482885778944,2.5284939778398927,5604.517177674109
73087.2218313208,3,56309.85698960975,131,19.54447168043405,1.5290748603939268,4839.008475931415
16548.670572777417,4,64904.14495029475,261,18.920317632920142,1.7867527892512922,3918.869738275834
83967.40533613205,14,126873.6260066172,354,35.68255374343114,1.949933220677536,8964.117875825688
73561.80044408466,9,40952.7139942315,353,16.047880417906438,2.199590371978145,8314.408215475143
17321.390257770978,14,24300.888856113746,108,25.479571897553033,3.5711802820252365,3031.2702700582577
17635.394267667274,14,128110.35388714392,238,19.205091394162956,3.403781938150876,5544.478728223334
98797.56206510578,7,7928.587379569759,109,36.98325539196185,3.7843194462681566,5711.877081293715
43684.37161805083,1,93335.21658971295,313,28.92601283187588,2.4500079381260527,5286.659584324837
43357.79323602018,14,84736.93427255421,372,20.784515909421202,4.295990607519913,8002.57207213072
83151.96105317523,12,52542.14667775245,147,27.56068217915941,1.816350644623041,6367.350275836871
95252.37196454729,4,47963.23864350649,210,33.2871589925779,2.8761629900726158,6748.909596158885
98740.09574405837,4,116006.80120106158,252,38.95295022298585,4.203754886165721,7831.088086127929
77804.03667330474,9,13877.267003619427,222,20.511150106135474,1.720634590930477,6470.944726203567
43863.36269778242,6,36280.862087396425,201,37.15454430323363,1.4394524549631318,3459.6378520513667
17515.06450288019,9,110134.86104387538,340,38.357602854187256,4.534735870751959,5336.318345216264
79943.22243346932,12,82699.76697523722,290,37.91051361330166,2.3717186510367836,7554.863959012124
60256.382476222454,6,20070.243071504374,316,30.88535892154775,3.735480499636128,6225.930210478763
48179.98083222786,6,132438.20652802696,150,30.74551636086769,1.101394417055754,4516.546075395123
91571.89465852623,5,59623.72913797514,391,25.080265829595568,3.7601875536377984,9124.333532632723
20007.77340755362,5,124352.38792300376,180,33.8099470575947,2.264405246187882,3466.7301567964196
54336.25938617732,2,118369.2393136286,187,28.282350458773298,1.222963414349767,4772.47109667224
11021.828029067716,8,94039.39152428748,293,31.935951780707363,3.439251046192468,4326.402455270394
52179.45777947136,8,74677.68856296885,203,25.711447596219884,1.963215264292693,5184.207817732661
15067.294811365362,11,146953.07521688179,370,33.287411601078475,2.54722896820752,5781.144610164833
20693.612464126472,13,22599.795784592738,195,35.61178794011373,1.3223232491460544,3004.335163185106
20577.36220993944,1,109048.2034051161,297,18.660906415070404,1.5886530043797813,4684.42877934076
68428.92719044571,8,29487.41451825356,100,35.8232428893557,2.191908941983375,4137.912066208554
77144.0391338881,5,51401.20269451991,266,28.507413294757683,1.3590380022406285,6354.059266418633
62503.18885874437,2,46996.11276260609,225,36.11664772725561,4.643305058745261,5127.260671499113
96595.52936270877,14,142108.36217306973,180,25.782542658525365,1.0241881727359137,8313.094924402618
43738.35215713336,2,145136.070490453,350,24.476012134575875,2.9354408754572456,6731.0630266947355
35714.08776536747,14,28269.301190974347,268,37.87651831293056,1.4929898325302058,4403.443686519766
88173.92153705143,6,4283.238884328124,172,21.279231688710034,2.230716357911794,6281.804110509382
30123.62546675074,11,108281.19790980386,240,36.10530813215358,4.704238239273062,5158.033263869563
96690.02854965502,13,63280.500146702165,169,27.1005143127351,1.6467782130959474,7503.826704476021
11093.90272208347,9,14237.196518047092,361,27.852386063781495,4.86332927887333,4660.113794130848
97289.09440368752,1,102879.36173097933,344,22.7117070372371,1.8231775079576868,8729.182500278474
13884.39207555185,12,82220.72371084425,102,29.32605501547539,3.9662644338673183,3130.571437667179
90202.8802328264,6,147097.00647816478,162,23.130279906905283,3.186709059589247,7720.362100196143
57493.09981776699,9,34884.01488334546,148,15.981735356041307,4.537914910387037,5612.548501817168
99366.83165073703,8,61192.703572655686,175,21.7999651336089,3.2159730220125238,7708.419784945277
16641.6908261859,11,81839.32470591801,274,15.159476085164767,3.1382368766252347,5241.845740961844
59846.88559611887,6,118963.2982795494,208,39.458869676421415,1.7818320014735995,5220.1238535654675
97237.2282057189,3,82776.95985128875,282,39.143680245493684,1.664917448206635,7288.371796261008
57078.80597531339,8,92322.12396843043,291,24.878882436807626,4.665956604462057,7256.07893020908
66645.87743217363,9,34695.910686901174,164,33.20927135849115,2.3113527954001363,5022.578263887205
72617.38200861555,1,127190.89048519541,370,23.645152460260626,2.4883290198515837,7920.705528647735
50908.69582909959,12,64865.95149860089,199,31.7773289271494,4.039294633713554,5667.645558043648
66480.22720756571,9,22002.98450074362,131,35.135751076149475,2.3552939296912294,4470.250561286296
62588.28807307902,14,99963.99926130718,227,38.66890611730602,4.808249786556011,6595.227487889882
91104.22094418902,6,33197.47752461082,142,25.005306896241798,3.951711075995201,6525.52567547416
14090.174230731209,6,15536.814025655662,177,34.582449573901194,3.38971697029368,2176.274483769824
35286.68706330073,12,129436.04935223657,388,21.64821126580297,4.5235806421790095,8081.2455366313625
95537.03356689028,4,69564.17740877751,369,39.75830759484121,1.198423633397931,7704.7357474855335
90123.74055018247,1,112643.27319167068,261,15.644239969108778,2.028250768756835,7648.387533402158
51009.10775071417,10,44297.54641114691,288,30.088220162528025,2.86014533688364,5968.957296732023
65811.93380213832,8,118258.55010273228,346,31.48764954128318,1.907914157886084,7569.538913315493
34964.30646830194,2,17678.45312620802,315,32.20113892685322,3.9756207492086078,4290.999895415592
26930.904375138518,12,54040.03269543305,267,18.009689469727224,4.676832124214901,5693.977542481215
51732.856444598394,1,146731.21087805575,292,38.46324458682826,2.6950804797236936,5965.3305719857935
41801.70052234475,2,119304.4677388329,382,19.529581976252068,2.36853040044758,6769.795623367099
62529.050066578486,1,75091.13361688853,112,30.568835080996028,4.846202928550265,4611.258568795683
16996.117326848635,1,51626.84326272088,339,20.566901978077123,2.7794097313101633,4318.545163590979
97695.53268995498,9,130948.219303349,246,22.680410425531772,2.956193601797133,8802.446736728762
98758.96700316426,13,82182.31610359284,303,28.66146354320311,2.4065994893676215,9120.99240722792
72834.55426177706,14,114005.32766249756,179,25.42983546411441,4.6381938920485535,7601.367538889207
58248.67297097084,1,113362.04436710844,142,19.005640024412656,3.275821933127403,5230.948653757637
37857.485465769496,13,3673.9061067052826,188,19.273410060521208,4.048698348726578,4944.218417524145
83241.55177362538,4,19811.813636099407,247,25.453619704069993,4.247226873403545,6833.386941684036
71625.80552984914,10,99284.77559281659,194,33.93207445688752,2.3673961676690327,6276.001847984671
24635.524541040217,6,25081.351881594845,250,37.44911617119472,2.73477732528152,3130.688785569791
91983.44660444582,7,39068.5083536851,101,17.10319155648457,4.393887097625059,6772.093734616119
84028.3518630852,2,142049.05517574147,121,24.827597688985026,2.453021406703241,6086.195366270829
95481.99219627316,6,84467.15649786187,106,17.506139093071916,4.175740533807405,7033.576581171742
75314.7557549524,7,112858.69654290272,305,15.414812015814947,4.763969290297748,8900.296059915607
65207.36763422109,10,84139.13007861334,213,31.542967066098914,3.492841492272028,6403.8816548601835
47641.8732661557,14,83324.52860262606,371,30.061236049164695,3.9665091498075555,7609.839440329919
93945.5635018612,10,15028.634608728988,182,19.075477845372156,4.2203892481645395,7418.323628069143
87945.75005503675,2,52205.815698756356,278,20.845320827326603,4.38015859558657,7662.320243422978
14069.680309557047,2,43082.20390429025,309,15.59269384111296,2.580213351427184,4134.439357981893
12373.02770475268,10,59218.52647642837,223,35.873680142360094,1.2050538367039927,2728.5740133673003
43881.70301902446,7,119953.28404542491,212,39.36726490121379,2.607505084946958,4692.85289753185
82949.79977036496,12,56417.96751961287,111,18.38648841986727,3.695024919136359,6906.583260365953
98854.851638345,1,68302.82606552073,225,20.786880344132452,2.801401543123171,7639.437670419391
23537.520199317536,8,60209.82718231216,152,36.71023809867335,3.995852603441594,3020.689422277795
63471.76438169216,11,14917.787824319044,382,38.16159494890462,2.4279297178746555,6895.921128889107
44280.17709679194,13,66719.75157936677,239,25.49068457017026,3.538976564416118,5813.061447949228
97292.2958033143,3,30145.78168363274,196,16.265561806726854,1.7456792194158983,7027.8754846602405
85790.70308221377,11,28821.77107018318,104,15.984795842320485,3.9974777465798277,6637.613780539713
85449.58342400241,6,15011.379560705687,156,29.34874665172526,3.1827838752521034,5782.446970942133
52182.38438154732,9,54143.97514712295,168,24.822377722329477,1.8162575541864023,4827.916353445433
47333.75521038986,6,113864.80083362319,217,15.716310689441363,2.167644693991229,6055.090574160286
34606.63647376356,9,42189.81189692602,158,29.58130980781392,3.9944348343273295,3864.6078542982164
15073.79469858344,7,47540.01618094152,132,15.282563414725562,2.9304049426460828,3133.8033442877086
87825.01386295479,9,96758.52399319112,149,34.684298953731826,1.8641257615722888,6359.495391377864
83161.09082170698,2,30180.281075450912,118,22.660820567584288,4.86908476148119,5664.8027279559155
99974.59059575175,12,134646.73163310662,313,16.006450075230802,3.8605000792675517,10628.588968894705
99697.31533665149,8,78508.38796448162,296,29.708805524578835,4.828539330159185,8925.649925830876
59988.85350423647,8,67692.83810771233,146,24.94211036082637,2.708420181441373,5229.539677945236
79208.86736624595,2,84115.20859745101,266,39.34501033392874,2.900401362766882,6268.160387931565
95028.91568941851,12,25739.112699013123,388,28.604966562592555,4.591820864740077,9601.076781120117
86468.26516096703,14,92407.49765723727,240,21.880979525925206,3.1001973609815385,8581.929245090058
32261.32915688779,4,55102.00975846755,183,32.735971615849365,3.8291156476226687,3602.910559122354
50548.972177908414,14,134680.7648037282,281,21.787300063567784,2.00869150998212,7488.980417355474
21624.347363634548,11,26159.276794975234,178,37.60608228518913,2.786905874810562,2794.824864651356
95864.59245328502,7,76550.61447595072,314,24.36804926268441,1.4937994632414204,8565.970446996898
64555.717100579204,11,90118.78177598368,113,28.74671406940513,1.8239201435078467,5167.788355309124
30577.852495311647,4,5974.156666170802,314,16.26432759560572,1.0037736610705243,4574.958132674883
70453.06159652711,4,55190.275588664896,227,25.65303094880577,1.157060206594641,5755.2902080619315
65631.54164121063,6,110162.64997042409,347,35.809088491524875,4.909135292707717,7453.4445265638215
42234.644622955646,10,123236.24860989703,128,35.14122013408355,1.9694147805470492,4270.214591304927
20220.183297966614,6,47661.13722777507,379,20.607963971338158,3.653242838016008,5531.021294876344
70441.58760335197,10,119990.39758502993,301,20.651976775264067,4.356398795198446,8494.787750500847
56827.6930813414,3,145195.62568840495,156,35.43263280533092,3.202641836946257,5157.322871143726
79508.65525620754,9,128674.21647518902,317,38.259960504233135,1.6125780003358248,7676.324588354034
56814.715100079404,12,18528.954235739453,161,17.384023031825087,3.9124657493446655,5668.6796027272385
86696.3350286686,10,111219.81948074556,256,26.25146598565563,3.401005640398332,8382.212269038278
59671.6154897037,14,48630.35803364116,301,23.436356974105724,3.9250023573895003,7561.625952224052
60484.41743818476,11,148273.9824223994,116,36.76721138643599,4.078986491428349,5730.23256649609
88898.82423925106,2,73318.48849082318,105,17.088122867000468,4.90164147073898,6670.685302235483
46313.45795911573,6,19242.650855482214,157,20.278148563950936,3.29425312010684,4376.140168530839
22061.370560557665,12,109052.64665608123,268,33.811708439662354,2.3665644507624073,4638.501330784916
12590.440868200507,7,49128.66855954586,181,16.28234622453039,3.5938582276009483,3482.516366948453
77962.35301062571,12,149564.6454051676,318,27.31338451785723,1.2737628369705045,8606.663236149032
65827.85962181182,13,146987.58622032375,276,26.052675866993,4.589589273286345,8484.48899994439
73367.17912893012,9,98763.96868506652,303,23.360029474718715,1.4775240453527871,7451.020272994381
29166.774535801967,13,20344.140893805918,170,24.864307882973094,2.311371351543273,4135.73998275993
22273.43280280928,3,103342.28865357934,365,28.248514673255823,4.262981522504484,5590.367707003785
11309.019910109373,10,14861.542482544053,197,19.03418395970958,3.3892495133228473,3425.094805401769
41552.88029259373,3,5375.2597062564555,390,29.29989695708982,2.5745420811097683,5499.466951701628
63092.591816916974,7,123620.80848700143,307,35.135808232499656,2.8937426375000856,7217.16119687216
45301.96405897591,14,32253.189204868522,101,34.00402324475398,4.418189572808721,4268.141511780367
49372.74298213561,4,57475.04180664551,223,18.84749761734434,2.3600175442395686,5297.897504801094
91374.28250443736,13,146045.1511064498,379,18.731236743536847,4.478598739248685,11091.392549405697
41342.99203209703,8,51189.23477730439,173,21.704359193622835,1.352537723906766,4280.178959141412
56259.054024382975,13,45176.97741121398,265,24.02686815852593,4.107193748834523,6787.2382727714075
80528.77114670287,7,137812.99194379352,121,25.211389535212064,4.390190532218945,6849.425907284811
45688.85040891432,5,17501.51835252476,253,31.99243042083363,1.727270611349355,4166.588895229203
65987.80302050861,7,114177.77910708013,394,16.417010804145885,2.7213861294888018,8669.539031352399
87612.73378720706,3,148221.76943126332,318,15.86681760565166,1.6619990986546225,8874.326178052826
95456.85612918778,12,135293.10560542266,256,24.797764073597726,3.826416515976871,9242.702204306464
23236.613283613413,2,98098.51988725747,329,32.42909230344951,3.141391072246627,4658.731114744466
93392.88626453449,6,47795.05845391707,119,19.835883573912064,3.541293386833284,6650.426335632715
54290.46637715844,2,38893.97519556919,140,31.037612031406294,1.7859478678248446,3523.4655726469364
33241.994946906256,3,123069.0106258477,247,21.495703448507488,1.846983448209678,4905.188213818352
51322.21806144352,6,132093.4651788026,207,37.15215272033791,1.1659893020396255,5240.321816269282
98202.93177569294,5,79289.80196930823,183,37.39224860666541,2.288270140782919,6757.097796319074
54335.62845935826,8,37406.651177183456,389,22.43218010703316,3.2389786453347,7182.580408446557
39587.644925875735,9,17828.53805326486,233,20.749843849081014,4.431739655989315,5259.810174312937
67006.07688850531,11,13989.740706942845,306,25.282599301655782,3.667709789834723,7058.812630085117
31613.105690037377,3,108142.53965572448,382,21.013289629503717,2.7415852935990057,6178.285285632987
16827.699529779755,12,63597.69044931102,365,31.80959608229259,4.812480457576552,5565.370961270386
21599.17497195843,10,135898.6212674027,172,35.65161711370714,3.8769808023033274,4194.981935123183
21524.125506199518,3,111211.02380828779,147,31.827303272780426,4.7206608114502,3242.9454885369155
23671.242416106492,3,29497.80226927342,332,35.60876118123374,3.1103518930886627,4036.955065456624
22494.44553844691,13,92452.83540353915,199,24.924804055186854,2.0356170991725584,4599.51206948595
67678.72703228932,13,65890.31270532575,158,18.907924267721523,1.211306745458888,6357.09605289457
26369.207595923035,6,87010.20988452336,357,33.44877368493981,3.904339405935402,5381.752998974065
41110.05549914769,1,110972.29937743905,164,24.011862628538847,1.4852119920221365,4049.211596778461
90710.95689154106,7,121123.18626956483,182,31.781770630728314,2.2111005130878687,7183.1567000180885
52656.54762365851,12,126716.86163460191,253,21.76609854954414,3.1298836315355896,7120.24997884846
70080.19646689245,1,38842.256311231686,365,17.030740870166817,3.2576663511189907,7365.25141743311
25508.788408146684,14,5636.224387686295,178,39.81454488719409,3.402332787948544,3362.493044091799
27306.01169278037,5,111154.9155395512,249,18.905037698264984,1.6650213213988025,4877.3517069742475
13678.175463983098,10,16845.215212110415,147,39.71052484908702,2.518949619286595,1904.2213817944007
25204.15567649481,13,47923.01870333218,347,39.43199831416118,3.468776908467867,5149.385835660783
35073.130512876276,8,1568.7529845277245,377,34.84545259770099,4.8792754585351386,5450.99807065885
25930.943584907214,4,102568.75287784138,197,31.48557405204994,3.9105245507987547,3843.115938131818
17983.228038135006,5,25902.66970921197,124,29.445176256277115,4.690415028375831,2351.6101531211807
20857.228399054075,4,98637.07904405707,383,36.65253863444587,4.048848233256708,5129.952924640588
51470.08912294532,12,148769.649958008,167,22.2359880404872,3.3668678755696018,6491.790647951868
28570.034656521326,12,11827.959869892427,106,26.692030312121926,1.7680934765453782,2656.94799242112
42784.28749432679,14,12484.623780767643,236,30.48474923416255,3.666742607570052,5121.166930082912
55307.55437693712,4,51716.63380733456,263,25.279761896737277,3.4935182638396283,5814.350739678952
72135.53457664288,12,130091.59062344997,182,25.6871613522567,3.409876681829066,7385.688955847412
13538.092585698905,8,33113.95044990844,237,23.25711668755211,2.959143471952963,3567.8293172583294
81946.93590181383,2,54696.295169621786,172,29.1057954171134,3.1146264159571024,5630.168828214964
66511.0350541817,1,11207.305587419956,336,36.2643632003779,2.3377701084724163,5449.220315106272
17358.31287539847,3,114710.13839757451,145,20.038209450157822,3.0772507705692127,3341.229884757489
88622.07616960995,9,61837.645071158215,205,38.36082596883604,1.790223622713913,6503.93553445759
92878.51604786319,4,114128.06122606558,387,32.22719134370574,4.220697589441507,9380.810934491263
15497.016386937737,10,135637.56880767248,361,35.58183031700075,1.7431078187948312,5261.1033817843445
34918.98833324834,5,35681.70891809202,275,28.90476731575029,1.3398651595578657,4060.1519293689184
82558.11518137551,2,121302.00852065274,265,34.48791753560158,2.7449841054286295,7042.311152367583
77343.37213452926,4,9804.989621659737,244,15.40500993348668,3.6332297580242474,6679.260460810992
26606.89174207396,2,134928.26083885686,382,35.459510619488384,2.7508672997341654,5424.9998605785595
28841.439100303927,2,97964.51358625335,153,16.003471477134163,2.1070165278052344,3905.474431625772
43342.48925122438,4,131259.78189661438,277,37.24783440907156,3.232684735561763,5516.579051042715
53607.06866719192,6,1028.0715339307028,343,39.79906868096609,2.3880093416487997,5224.080014205504
