timestamp,vehicle_id,sensor_type,value,unit
2025-10-01 08:22:41,VEH003,throttle_position,38.69,%
2025-10-01 08:22:42,VEH002,oxygen_sensor,0.72,Volts
2025-10-01 08:22:43,VEH003,oxygen_sensor,0.51,Volts
2025-10-01 08:22:44,VEH002,coolant_temp,96.97,Celsius
2025-10-01 08:22:45,VEH002,engine_rpm,2420.74,RPM
2025-10-01 08:22:46,VEH004,engine_rpm,2486.35,RPM
2025-10-01 08:22:47,VEH002,throttle_position,16.0,%
2025-10-01 08:22:48,VEH001,throttle_position,23.35,%
2025-10-01 08:22:49,VEH001,oxygen_sensor,0.52,Volts
2025-10-01 08:22:50,VEH003,engine_rpm,2413.53,RPM
2025-10-01 08:22:51,VEH002,coolant_temp,102.12,Celsius
2025-10-01 08:22:52,VEH004,oxygen_sensor,0.43,Volts
2025-10-01 08:22:53,VEH001,coolant_temp,68.86,Celsius
2025-10-01 08:22:54,VEH003,engine_rpm,3235.59,RPM
2025-10-01 08:22:55,VEH001,coolant_temp,82.91,Celsius
2025-10-01 08:22:56,VEH004,throttle_position,19.96,%
2025-10-01 08:22:57,VEH004,engine_rpm,3019.95,RPM
2025-10-01 08:22:58,VEH001,coolant_temp,78.94,Celsius
2025-10-01 08:22:59,VEH004,engine_rpm,3413.0,RPM
2025-10-01 08:23:00,VEH001,oxygen_sensor,0.84,Volts
2025-10-01 08:23:01,VEH002,coolant_temp,80.12,Celsius
2025-10-01 08:23:02,VEH003,throttle_position,62.36,%
2025-10-01 08:23:03,VEH003,oxygen_sensor,0.58,Volts
2025-10-01 08:23:04,VEH003,throttle_position,41.13,%
2025-10-01 08:23:05,VEH004,throttle_position,34.49,%
2025-10-01 08:23:06,VEH002,engine_rpm,3150.87,RPM
2025-10-01 08:23:07,VEH002,coolant_temp,100.62,Celsius
2025-10-01 08:23:08,VEH001,coolant_temp,85.32,Celsius
2025-10-01 08:23:09,VEH001,coolant_temp,77.47,Celsius
2025-10-01 08:23:10,VEH004,oxygen_sensor,0.79,Volts
2025-10-01 08:23:11,VEH003,oxygen_sensor,0.56,Volts
2025-10-01 08:23:12,VEH001,throttle_position,60.2,%
2025-10-01 08:23:13,VEH002,oxygen_sensor,0.73,Volts
2025-10-01 08:23:14,VEH003,oxygen_sensor,0.63,Volts
2025-10-01 08:23:15,VEH003,engine_rpm,2592.34,RPM
2025-10-01 08:23:16,VEH001,coolant_temp,71.53,Celsius
2025-10-01 08:23:17,VEH003,engine_rpm,2014.19,RPM
2025-10-01 08:23:18,VEH002,throttle_position,48.01,%
2025-10-01 08:23:19,VEH002,engine_rpm,2171.55,RPM
2025-10-01 08:23:20,VEH002,throttle_position,14.3,%
2025-10-01 08:23:21,VEH004,engine_rpm,2768.33,RPM
2025-10-01 08:23:22,VEH003,throttle_position,47.79,%
2025-10-01 08:23:23,VEH002,engine_rpm,2859.48,RPM
2025-10-01 08:23:24,VEH004,oxygen_sensor,0.9,Volts
2025-10-01 08:23:25,VEH002,engine_rpm,2121.6,RPM
2025-10-01 08:23:26,VEH004,engine_rpm,1789.09,RPM
2025-10-01 08:23:27,VEH002,engine_rpm,3250.67,RPM
2025-10-01 08:23:28,VEH001,engine_rpm,2338.66,RPM
2025-10-01 08:23:29,VEH002,coolant_temp,82.49,Celsius
2025-10-01 08:23:30,VEH002,oxygen_sensor,0.97,Volts
2025-10-01 08:23:31,VEH003,engine_rpm,2778.12,RPM
2025-10-01 08:23:32,VEH003,engine_rpm,2727.94,RPM
2025-10-01 08:23:33,VEH001,engine_rpm,3582.5,RPM
2025-10-01 08:23:34,VEH002,oxygen_sensor,0.57,Volts
2025-10-01 08:23:35,VEH002,engine_rpm,2963.92,RPM
2025-10-01 08:23:36,VEH003,engine_rpm,2528.51,RPM
2025-10-01 08:23:37,VEH001,oxygen_sensor,0.75,Volts
2025-10-01 08:23:38,VEH001,coolant_temp,100.28,Celsius
2025-10-01 08:23:39,VEH004,oxygen_sensor,0.8,Volts
2025-10-01 08:23:40,VEH004,engine_rpm,2769.15,RPM
2025-10-01 08:23:41,VEH004,oxygen_sensor,0.91,Volts
2025-10-01 08:23:42,VEH002,throttle_position,24.53,%
2025-10-01 08:23:43,VEH002,coolant_temp,76.61,Celsius
2025-10-01 08:23:44,VEH003,throttle_position,14.33,%
2025-10-01 08:23:45,VEH004,coolant_temp,65.34,Celsius
2025-10-01 08:23:46,VEH001,coolant_temp,105.56,Celsius
2025-10-01 08:23:47,VEH003,oxygen_sensor,0.48,Volts
2025-10-01 08:23:48,VEH004,oxygen_sensor,0.66,Volts
2025-10-01 08:23:49,VEH001,engine_rpm,2361.59,RPM
2025-10-01 08:23:50,VEH003,oxygen_sensor,0.76,Volts
2025-10-01 08:23:51,VEH002,oxygen_sensor,0.86,Volts
2025-10-01 08:23:52,VEH002,coolant_temp,93.6,Celsius
2025-10-01 08:23:53,VEH001,oxygen_sensor,0.58,Volts
2025-10-01 08:23:54,VEH003,oxygen_sensor,0.67,Volts
2025-10-01 08:23:55,VEH004,throttle_position,34.24,%
2025-10-01 08:23:56,VEH003,oxygen_sensor,0.65,Volts
2025-10-01 08:23:57,VEH003,coolant_temp,101.07,Celsius
2025-10-01 08:23:58,VEH001,throttle_position,37.36,%
2025-10-01 08:23:59,VEH002,engine_rpm,2867.44,RPM
2025-10-01 08:24:00,VEH003,engine_rpm,2831.44,RPM
2025-10-01 08:24:01,VEH004,throttle_position,47.6,%
2025-10-01 08:24:02,VEH002,coolant_temp,86.81,Celsius
2025-10-01 08:24:03,VEH001,coolant_temp,72.03,Celsius
2025-10-01 08:24:04,VEH002,throttle_position,36.0,%
2025-10-01 08:24:05,VEH001,coolant_temp,78.49,Celsius
2025-10-01 08:24:06,VEH004,throttle_position,22.07,%
2025-10-01 08:24:07,VEH002,coolant_temp,90.86,Celsius
2025-10-01 08:24:08,VEH002,throttle_position,48.57,%
2025-10-01 08:24:09,VEH003,engine_rpm,2510.64,RPM
2025-10-01 08:24:10,VEH003,coolant_temp,88.09,Celsius
2025-10-01 08:24:11,VEH002,oxygen_sensor,1.04,Volts
2025-10-01 08:24:12,VEH003,coolant_temp,87.41,Celsius
2025-10-01 08:24:13,VEH004,engine_rpm,3800.84,RPM
2025-10-01 08:24:14,VEH001,engine_rpm,2782.75,RPM
2025-10-01 08:24:15,VEH002,coolant_temp,67.39,Celsius
2025-10-01 08:24:16,VEH001,oxygen_sensor,0.85,Volts
2025-10-01 08:24:17,VEH001,throttle_position,35.72,%
2025-10-01 08:24:18,VEH002,coolant_temp,97.9,Celsius
2025-10-01 08:24:19,VEH003,coolant_temp,91.73,Celsius
2025-10-01 08:24:20,VEH003,engine_rpm,2430.77,RPM
2025-10-01 08:24:21,VEH001,coolant_temp,72.76,Celsius
2025-10-01 08:24:22,VEH002,engine_rpm,2395.49,RPM
2025-10-01 08:24:23,VEH003,engine_rpm,2074.74,RPM
2025-10-01 08:24:24,VEH003,oxygen_sensor,0.58,Volts
2025-10-01 08:24:25,VEH001,throttle_position,38.83,%
2025-10-01 08:24:26,VEH003,throttle_position,55.05,%
2025-10-01 08:24:27,VEH002,coolant_temp,88.95,Celsius
2025-10-01 08:24:28,VEH004,oxygen_sensor,0.46,Volts
2025-10-01 08:24:29,VEH003,coolant_temp,89.45,Celsius
2025-10-01 08:24:30,VEH003,coolant_temp,96.97,Celsius
2025-10-01 08:24:31,VEH002,oxygen_sensor,0.58,Volts
2025-10-01 08:24:32,VEH003,throttle_position,27.99,%
2025-10-01 08:24:33,VEH002,coolant_temp,85.15,Celsius
2025-10-01 08:24:34,VEH001,oxygen_sensor,0.54,Volts
2025-10-01 08:24:35,VEH001,coolant_temp,91.48,Celsius
2025-10-01 08:24:36,VEH003,coolant_temp,83.79,Celsius
2025-10-01 08:24:37,VEH001,oxygen_sensor,0.78,Volts
2025-10-01 08:24:38,VEH002,throttle_position,16.69,%
2025-10-01 08:24:39,VEH001,coolant_temp,80.63,Celsius
2025-10-01 08:24:40,VEH003,throttle_position,40.84,%
2025-10-01 08:24:41,VEH002,engine_rpm,2313.58,RPM
2025-10-01 08:24:42,VEH003,oxygen_sensor,1.05,Volts
2025-10-01 08:24:43,VEH001,throttle_position,24.01,%
2025-10-01 08:24:44,VEH002,coolant_temp,87.25,Celsius
2025-10-01 08:24:45,VEH001,throttle_position,43.99,%
2025-10-01 08:24:46,VEH003,engine_rpm,1790.82,RPM
2025-10-01 08:24:47,VEH001,engine_rpm,1619.6,RPM
2025-10-01 08:24:48,VEH004,oxygen_sensor,0.39,Volts
2025-10-01 08:24:49,VEH004,coolant_temp,97.63,Celsius
2025-10-01 08:24:50,VEH004,oxygen_sensor,0.59,Volts
2025-10-01 08:24:51,VEH004,throttle_position,68.37,%
2025-10-01 08:24:52,VEH004,engine_rpm,2217.88,RPM
2025-10-01 08:24:53,VEH004,coolant_temp,86.85,Celsius
2025-10-01 08:24:54,VEH002,oxygen_sensor,1.01,Volts
2025-10-01 08:24:55,VEH001,engine_rpm,3503.05,RPM
2025-10-01 08:24:56,VEH003,engine_rpm,3530.75,RPM
2025-10-01 08:24:57,VEH003,throttle_position,48.13,%
2025-10-01 08:24:58,VEH001,engine_rpm,3012.03,RPM
2025-10-01 08:24:59,VEH003,coolant_temp,90.93,Celsius
2025-10-01 08:25:00,VEH004,coolant_temp,92.78,Celsius
2025-10-01 08:25:01,VEH001,engine_rpm,2224.41,RPM
2025-10-01 08:25:02,VEH003,oxygen_sensor,0.54,Volts
2025-10-01 08:25:03,VEH001,oxygen_sensor,0.7,Volts
2025-10-01 08:25:04,VEH002,oxygen_sensor,0.67,Volts
2025-10-01 08:25:05,VEH002,engine_rpm,2273.39,RPM
2025-10-01 08:25:06,VEH001,throttle_position,40.45,%
2025-10-01 08:25:07,VEH002,coolant_temp,94.55,Celsius
2025-10-01 08:25:08,VEH004,throttle_position,31.33,%
2025-10-01 08:25:09,VEH003,throttle_position,52.16,%
2025-10-01 08:25:10,VEH002,engine_rpm,1929.16,RPM
2025-10-01 08:25:11,VEH001,oxygen_sensor,0.66,Volts
2025-10-01 08:25:12,VEH004,coolant_temp,77.83,Celsius
2025-10-01 08:25:13,VEH001,throttle_position,2.0,%
2025-10-01 08:25:14,VEH001,oxygen_sensor,0.68,Volts
2025-10-01 08:25:15,VEH001,throttle_position,28.17,%
2025-10-01 08:25:16,VEH004,coolant_temp,100.13,Celsius
2025-10-01 08:25:17,VEH001,engine_rpm,2815.41,RPM
2025-10-01 08:25:18,VEH002,coolant_temp,74.76,Celsius
2025-10-01 08:25:19,VEH003,engine_rpm,3427.05,RPM
2025-10-01 08:25:20,VEH004,engine_rpm,3110.52,RPM
2025-10-01 08:25:21,VEH003,oxygen_sensor,0.82,Volts
2025-10-01 08:25:22,VEH004,oxygen_sensor,0.65,Volts
2025-10-01 08:25:23,VEH003,engine_rpm,2020.28,RPM
2025-10-01 08:25:24,VEH004,coolant_temp,81.28,Celsius
2025-10-01 08:25:25,VEH003,oxygen_sensor,0.92,Volts
2025-10-01 08:25:26,VEH003,coolant_temp,103.85,Celsius
2025-10-01 08:25:27,VEH004,engine_rpm,3271.62,RPM
2025-10-01 08:25:28,VEH003,oxygen_sensor,0.6,Volts
2025-10-01 08:25:29,VEH004,throttle_position,13.21,%
2025-10-01 08:25:30,VEH002,throttle_position,32.11,%
2025-10-01 08:25:31,VEH001,coolant_temp,67.32,Celsius
2025-10-01 08:25:32,VEH001,engine_rpm,2661.58,RPM
2025-10-01 08:25:33,VEH003,oxygen_sensor,0.67,Volts
2025-10-01 08:25:34,VEH002,engine_rpm,2266.98,RPM
2025-10-01 08:25:35,VEH004,oxygen_sensor,0.38,Volts
2025-10-01 08:25:36,VEH004,coolant_temp,90.14,Celsius
2025-10-01 08:25:37,VEH004,throttle_position,22.01,%
2025-10-01 08:25:38,VEH001,oxygen_sensor,0.47,Volts
2025-10-01 08:25:39,VEH001,coolant_temp,60.0,Celsius
2025-10-01 08:25:40,VEH001,oxygen_sensor,0.69,Volts
2025-10-01 08:25:41,VEH002,coolant_temp,102.72,Celsius
2025-10-01 08:25:42,VEH002,coolant_temp,101.61,Celsius
2025-10-01 08:25:43,VEH002,engine_rpm,2271.45,RPM
2025-10-01 08:25:44,VEH004,engine_rpm,2198.89,RPM
2025-10-01 08:25:45,VEH004,coolant_temp,89.69,Celsius
2025-10-01 08:25:46,VEH002,throttle_position,15.02,%
2025-10-01 08:25:47,VEH003,engine_rpm,2650.9,RPM
2025-10-01 08:25:48,VEH001,oxygen_sensor,0.85,Volts
2025-10-01 08:25:49,VEH004,throttle_position,48.4,%
2025-10-01 08:25:50,VEH003,oxygen_sensor,0.68,Volts
2025-10-01 08:25:51,VEH001,oxygen_sensor,0.66,Volts
2025-10-01 08:25:52,VEH001,oxygen_sensor,0.52,Volts
2025-10-01 08:25:53,VEH002,coolant_temp,76.73,Celsius
2025-10-01 08:25:54,VEH001,engine_rpm,2386.76,RPM
2025-10-01 08:25:55,VEH001,throttle_position,35.51,%
2025-10-01 08:25:56,VEH003,oxygen_sensor,0.88,Volts
2025-10-01 08:25:57,VEH003,oxygen_sensor,0.54,Volts
2025-10-01 08:25:58,VEH004,oxygen_sensor,1.0,Volts
2025-10-01 08:25:59,VEH001,coolant_temp,82.29,Celsius
2025-10-01 08:26:00,VEH003,oxygen_sensor,0.7,Volts
2025-10-01 08:26:01,VEH002,oxygen_sensor,0.55,Volts
2025-10-01 08:26:02,VEH001,oxygen_sensor,0.22,Volts
2025-10-01 08:26:03,VEH003,coolant_temp,93.84,Celsius
2025-10-01 08:26:04,VEH001,oxygen_sensor,0.85,Volts
2025-10-01 08:26:05,VEH003,throttle_position,25.78,%
2025-10-01 08:26:06,VEH001,throttle_position,31.0,%
2025-10-01 08:26:07,VEH003,throttle_position,37.74,%
2025-10-01 08:26:08,VEH003,oxygen_sensor,0.39,Volts
2025-10-01 08:26:09,VEH001,coolant_temp,79.71,Celsius
2025-10-01 08:26:10,VEH002,throttle_position,41.91,%
2025-10-01 08:26:11,VEH004,throttle_position,11.19,%
2025-10-01 08:26:12,VEH003,oxygen_sensor,0.76,Volts
2025-10-01 08:26:13,VEH001,coolant_temp,71.43,Celsius
2025-10-01 08:26:14,VEH004,coolant_temp,89.66,Celsius
2025-10-01 08:26:15,VEH004,oxygen_sensor,0.69,Volts
2025-10-01 08:26:16,VEH003,engine_rpm,1692.43,RPM
2025-10-01 08:26:17,VEH002,engine_rpm,3082.37,RPM
2025-10-01 08:26:18,VEH003,oxygen_sensor,0.55,Volts
2025-10-01 08:26:19,VEH002,engine_rpm,2094.87,RPM
2025-10-01 08:26:20,VEH002,coolant_temp,87.01,Celsius
2025-10-01 08:26:21,VEH002,engine_rpm,3074.32,RPM
2025-10-01 08:26:22,VEH002,engine_rpm,1992.09,RPM
2025-10-01 08:26:23,VEH004,engine_rpm,2530.84,RPM
2025-10-01 08:26:24,VEH003,coolant_temp,89.29,Celsius
2025-10-01 08:26:25,VEH003,throttle_position,40.4,%
2025-10-01 08:26:26,VEH004,oxygen_sensor,0.74,Volts
2025-10-01 08:26:27,VEH001,engine_rpm,2316.49,RPM
2025-10-01 08:26:28,VEH002,throttle_position,17.59,%
2025-10-01 08:26:29,VEH004,oxygen_sensor,0.72,Volts
2025-10-01 08:26:30,VEH002,oxygen_sensor,0.49,Volts
2025-10-01 08:26:31,VEH003,throttle_position,0.0,%
2025-10-01 08:26:32,VEH002,throttle_position,36.55,%
2025-10-01 08:26:33,VEH001,throttle_position,43.56,%
2025-10-01 08:26:34,VEH001,oxygen_sensor,0.23,Volts
2025-10-01 08:26:35,VEH001,coolant_temp,74.9,Celsius
2025-10-01 08:26:36,VEH002,coolant_temp,91.19,Celsius
2025-10-01 08:26:37,VEH002,coolant_temp,105.57,Celsius
2025-10-01 08:26:38,VEH003,oxygen_sensor,0.7,Volts
2025-10-01 08:26:39,VEH001,engine_rpm,2136.0,RPM
2025-10-01 08:26:40,VEH004,coolant_temp,83.17,Celsius
2025-10-01 08:26:41,VEH002,engine_rpm,3187.44,RPM
2025-10-01 08:26:42,VEH002,throttle_position,20.31,%
2025-10-01 08:26:43,VEH003,throttle_position,18.01,%
2025-10-01 08:26:44,VEH004,oxygen_sensor,0.6,Volts
2025-10-01 08:26:45,VEH003,oxygen_sensor,0.51,Volts
2025-10-01 08:26:46,VEH003,coolant_temp,86.23,Celsius
2025-10-01 08:26:47,VEH004,throttle_position,54.37,%
2025-10-01 08:26:48,VEH004,engine_rpm,2661.54,RPM
2025-10-01 08:26:49,VEH001,throttle_position,26.21,%
2025-10-01 08:26:50,VEH003,throttle_position,25.62,%
2025-10-01 08:26:51,VEH001,oxygen_sensor,0.39,Volts
2025-10-01 08:26:52,VEH001,throttle_position,43.25,%
2025-10-01 08:26:53,VEH003,throttle_position,28.83,%
2025-10-01 08:26:54,VEH003,throttle_position,27.29,%
2025-10-01 08:26:55,VEH003,coolant_temp,110.0,Celsius
2025-10-01 08:26:56,VEH002,coolant_temp,87.99,Celsius
2025-10-01 08:26:57,VEH001,oxygen_sensor,0.55,Volts
2025-10-01 08:26:58,VEH003,coolant_temp,80.74,Celsius
2025-10-01 08:26:59,VEH001,oxygen_sensor,0.93,Volts
2025-10-01 08:27:00,VEH003,throttle_position,31.7,%
2025-10-01 08:27:01,VEH004,oxygen_sensor,0.41,Volts
2025-10-01 08:27:02,VEH004,engine_rpm,2959.61,RPM
2025-10-01 08:27:03,VEH002,throttle_position,19.98,%
2025-10-01 08:27:04,VEH002,oxygen_sensor,1.07,Volts
2025-10-01 08:27:05,VEH003,throttle_position,46.2,%
2025-10-01 08:27:06,VEH002,coolant_temp,80.53,Celsius
2025-10-01 08:27:07,VEH003,engine_rpm,3140.51,RPM
2025-10-01 08:27:08,VEH004,coolant_temp,85.68,Celsius
2025-10-01 08:27:09,VEH003,coolant_temp,93.53,Celsius
2025-10-01 08:27:10,VEH003,engine_rpm,2742.37,RPM
2025-10-01 08:27:11,VEH002,throttle_position,17.3,%
2025-10-01 08:27:12,VEH002,throttle_position,20.35,%
2025-10-01 08:27:13,VEH004,throttle_position,45.45,%
2025-10-01 08:27:14,VEH003,throttle_position,24.98,%
2025-10-01 08:27:15,VEH003,oxygen_sensor,0.62,Volts
2025-10-01 08:27:16,VEH001,oxygen_sensor,0.51,Volts
2025-10-01 08:27:17,VEH001,engine_rpm,2711.8,RPM
2025-10-01 08:27:18,VEH004,coolant_temp,105.63,Celsius
2025-10-01 08:27:19,VEH001,oxygen_sensor,0.49,Volts
2025-10-01 08:27:20,VEH003,oxygen_sensor,0.7,Volts
2025-10-01 08:27:21,VEH001,coolant_temp,99.12,Celsius
2025-10-01 08:27:22,VEH002,coolant_temp,84.2,Celsius
2025-10-01 08:27:23,VEH003,oxygen_sensor,0.79,Volts
2025-10-01 08:27:24,VEH004,coolant_temp,74.38,Celsius
2025-10-01 08:27:25,VEH003,coolant_temp,89.28,Celsius
2025-10-01 08:27:26,VEH001,oxygen_sensor,0.66,Volts
2025-10-01 08:27:27,VEH003,coolant_temp,94.86,Celsius
2025-10-01 08:27:28,VEH003,engine_rpm,3093.69,RPM
2025-10-01 08:27:29,VEH001,oxygen_sensor,1.2,Volts
2025-10-01 08:27:30,VEH003,coolant_temp,90.8,Celsius
2025-10-01 08:27:31,VEH002,coolant_temp,88.26,Celsius
2025-10-01 08:27:32,VEH004,engine_rpm,2597.19,RPM
2025-10-01 08:27:33,VEH002,oxygen_sensor,0.63,Volts
2025-10-01 08:27:34,VEH004,oxygen_sensor,0.77,Volts
2025-10-01 08:27:35,VEH004,oxygen_sensor,0.64,Volts
2025-10-01 08:27:36,VEH004,engine_rpm,2584.23,RPM
2025-10-01 08:27:37,VEH001,coolant_temp,98.18,Celsius
2025-10-01 08:27:38,VEH003,engine_rpm,1996.73,RPM
2025-10-01 08:27:39,VEH003,coolant_temp,96.4,Celsius
2025-10-01 08:27:40,VEH001,engine_rpm,3158.56,RPM
2025-10-01 08:27:41,VEH002,coolant_temp,83.82,Celsius
2025-10-01 08:27:42,VEH003,throttle_position,0.0,%
2025-10-01 08:27:43,VEH002,engine_rpm,2196.09,RPM
2025-10-01 08:27:44,VEH004,throttle_position,49.45,%
2025-10-01 08:27:45,VEH002,engine_rpm,2488.57,RPM
2025-10-01 08:27:46,VEH001,throttle_position,15.01,%
2025-10-01 08:27:47,VEH003,oxygen_sensor,0.6,Volts
2025-10-01 08:27:48,VEH003,oxygen_sensor,0.87,Volts
2025-10-01 08:27:49,VEH002,throttle_position,38.2,%
2025-10-01 08:27:50,VEH004,throttle_position,26.42,%
2025-10-01 08:27:51,VEH002,coolant_temp,81.33,Celsius
2025-10-01 08:27:52,VEH004,engine_rpm,2304.12,RPM
2025-10-01 08:27:53,VEH002,coolant_temp,75.78,Celsius
2025-10-01 08:27:54,VEH002,coolant_temp,101.15,Celsius
2025-10-01 08:27:55,VEH001,coolant_temp,81.78,Celsius
2025-10-01 08:27:56,VEH001,throttle_position,48.26,%
2025-10-01 08:27:57,VEH001,oxygen_sensor,1.0,Volts
2025-10-01 08:27:58,VEH003,engine_rpm,2999.16,RPM
2025-10-01 08:27:59,VEH001,engine_rpm,2284.19,RPM
2025-10-01 08:28:00,VEH001,engine_rpm,2701.87,RPM
2025-10-01 08:28:01,VEH001,oxygen_sensor,0.7,Volts
2025-10-01 08:28:02,VEH004,oxygen_sensor,0.52,Volts
2025-10-01 08:28:03,VEH001,throttle_position,34.87,%
2025-10-01 08:28:04,VEH004,coolant_temp,73.21,Celsius
2025-10-01 08:28:05,VEH002,engine_rpm,3093.84,RPM
2025-10-01 08:28:06,VEH003,oxygen_sensor,0.61,Volts
2025-10-01 08:28:07,VEH001,throttle_position,33.02,%
2025-10-01 08:28:08,VEH002,oxygen_sensor,0.76,Volts
2025-10-01 08:28:09,VEH001,engine_rpm,2370.55,RPM
2025-10-01 08:28:10,VEH003,engine_rpm,2793.35,RPM
2025-10-01 08:28:11,VEH001,oxygen_sensor,0.61,Volts
2025-10-01 08:28:12,VEH002,coolant_temp,93.71,Celsius
2025-10-01 08:28:13,VEH003,coolant_temp,71.54,Celsius
2025-10-01 08:28:14,VEH003,oxygen_sensor,0.73,Volts
2025-10-01 08:28:15,VEH003,coolant_temp,104.39,Celsius
2025-10-01 08:28:16,VEH001,oxygen_sensor,0.5,Volts
2025-10-01 08:28:17,VEH002,oxygen_sensor,0.56,Volts
2025-10-01 08:28:18,VEH003,coolant_temp,90.14,Celsius
2025-10-01 08:28:19,VEH001,engine_rpm,2589.79,RPM
2025-10-01 08:28:20,VEH001,engine_rpm,2675.32,RPM
2025-10-01 08:28:21,VEH004,coolant_temp,89.89,Celsius
2025-10-01 08:28:22,VEH001,engine_rpm,2817.36,RPM
2025-10-01 08:28:23,VEH001,throttle_position,46.65,%
2025-10-01 08:28:24,VEH002,oxygen_sensor,0.78,Volts
2025-10-01 08:28:25,VEH003,throttle_position,26.38,%
2025-10-01 08:28:26,VEH004,engine_rpm,2836.29,RPM
2025-10-01 08:28:27,VEH001,coolant_temp,104.0,Celsius
2025-10-01 08:28:28,VEH001,throttle_position,28.01,%
2025-10-01 08:28:29,VEH003,throttle_position,15.38,%
2025-10-01 08:28:30,VEH004,engine_rpm,3053.54,RPM
2025-10-01 08:28:31,VEH001,engine_rpm,2439.81,RPM
2025-10-01 08:28:32,VEH001,coolant_temp,63.27,Celsius
2025-10-01 08:28:33,VEH002,throttle_position,42.71,%
2025-10-01 08:28:34,VEH003,oxygen_sensor,0.59,Volts
2025-10-01 08:28:35,VEH003,engine_rpm,2454.73,RPM
2025-10-01 08:28:36,VEH003,throttle_position,34.98,%
2025-10-01 08:28:37,VEH002,engine_rpm,2595.25,RPM
2025-10-01 08:28:38,VEH004,oxygen_sensor,0.84,Volts
2025-10-01 08:28:39,VEH004,throttle_position,23.47,%
2025-10-01 08:28:40,VEH004,oxygen_sensor,0.8,Volts
2025-10-01 08:28:41,VEH004,coolant_temp,82.4,Celsius
2025-10-01 08:28:42,VEH001,coolant_temp,92.39,Celsius
2025-10-01 08:28:43,VEH001,coolant_temp,91.15,Celsius
2025-10-01 08:28:44,VEH001,oxygen_sensor,0.51,Volts
2025-10-01 08:28:45,VEH004,oxygen_sensor,0.92,Volts
2025-10-01 08:28:46,VEH002,oxygen_sensor,0.59,Volts
2025-10-01 08:28:47,VEH003,engine_rpm,2904.03,RPM
2025-10-01 08:28:48,VEH002,oxygen_sensor,0.77,Volts
2025-10-01 08:28:49,VEH004,engine_rpm,3419.09,RPM
2025-10-01 08:28:50,VEH004,oxygen_sensor,0.66,Volts
2025-10-01 08:28:51,VEH001,engine_rpm,2325.34,RPM
2025-10-01 08:28:52,VEH003,throttle_position,29.71,%
2025-10-01 08:28:53,VEH001,coolant_temp,81.97,Celsius
2025-10-01 08:28:54,VEH003,engine_rpm,2899.97,RPM
2025-10-01 08:28:55,VEH004,coolant_temp,68.84,Celsius
2025-10-01 08:28:56,VEH004,throttle_position,14.19,%
2025-10-01 08:28:57,VEH004,coolant_temp,74.32,Celsius
2025-10-01 08:28:58,VEH001,engine_rpm,2975.15,RPM
2025-10-01 08:28:59,VEH002,oxygen_sensor,1.04,Volts
2025-10-01 08:29:00,VEH004,coolant_temp,83.96,Celsius
2025-10-01 08:29:01,VEH001,oxygen_sensor,0.67,Volts
2025-10-01 08:29:02,VEH003,coolant_temp,85.7,Celsius
2025-10-01 08:29:03,VEH003,throttle_position,47.43,%
2025-10-01 08:29:04,VEH001,coolant_temp,75.73,Celsius
2025-10-01 08:29:05,VEH004,oxygen_sensor,0.75,Volts
2025-10-01 08:29:06,VEH002,engine_rpm,2987.6,RPM
2025-10-01 08:29:07,VEH004,oxygen_sensor,0.8,Volts
2025-10-01 08:29:08,VEH004,engine_rpm,2594.79,RPM
2025-10-01 08:29:09,VEH004,oxygen_sensor,0.9,Volts
2025-10-01 08:29:10,VEH003,engine_rpm,1148.38,RPM
2025-10-01 08:29:11,VEH004,engine_rpm,2838.94,RPM
2025-10-01 08:29:12,VEH001,oxygen_sensor,0.57,Volts
2025-10-01 08:29:13,VEH004,engine_rpm,1584.68,RPM
2025-10-01 08:29:14,VEH001,engine_rpm,2755.6,RPM
2025-10-01 08:29:15,VEH003,coolant_temp,98.74,Celsius
2025-10-01 08:29:16,VEH004,throttle_position,27.94,%
2025-10-01 08:29:17,VEH003,engine_rpm,2976.44,RPM
2025-10-01 08:29:18,VEH002,oxygen_sensor,1.02,Volts
2025-10-01 08:29:19,VEH003,oxygen_sensor,0.96,Volts
2025-10-01 08:29:20,VEH003,oxygen_sensor,1.03,Volts
2025-10-01 08:29:21,VEH001,engine_rpm,2871.06,RPM
2025-10-01 08:29:22,VEH002,engine_rpm,2537.72,RPM
2025-10-01 08:29:23,VEH003,throttle_position,5.97,%
2025-10-01 08:29:24,VEH003,throttle_position,26.31,%
2025-10-01 08:29:25,VEH001,engine_rpm,2078.38,RPM
2025-10-01 08:29:26,VEH002,oxygen_sensor,1.13,Volts
2025-10-01 08:29:27,VEH002,oxygen_sensor,0.66,Volts
2025-10-01 08:29:28,VEH001,throttle_position,31.85,%
2025-10-01 08:29:29,VEH002,coolant_temp,90.51,Celsius
2025-10-01 08:29:30,VEH001,oxygen_sensor,0.71,Volts
2025-10-01 08:29:31,VEH002,oxygen_sensor,1.04,Volts
2025-10-01 08:29:32,VEH002,throttle_position,20.66,%
2025-10-01 08:29:33,VEH001,oxygen_sensor,0.74,Volts
2025-10-01 08:29:34,VEH001,engine_rpm,2128.76,RPM
2025-10-01 08:29:35,VEH004,oxygen_sensor,0.44,Volts
2025-10-01 08:29:36,VEH002,oxygen_sensor,0.58,Volts
2025-10-01 08:29:37,VEH001,engine_rpm,2481.48,RPM
